Timestamp,Usuario,Rol,Accion,Entidad,ID_Entidad,Detalle
2023-06-14 09:34:12,mromero46,Paciente,HISTORIAL_CONSULTA,Historial,ID-08879,Operacion registrada automaticamente
2023-06-14 11:38:56,igarcia20,Paciente,CITA_CANCELADA,Cita,ID-00773,Operacion registrada automaticamente
2023-06-14 13:54:34,dperez55,Paciente,HISTORIAL_CONSULTA,Historial,ID-02192,Operacion registrada automaticamente
2023-06-14 14:55:14,agarcia57,Paciente,LOGIN_OK,Usuario,ID-00870,Operacion registrada automaticamente
2023-06-15 08:03:17,dherrera66,Medico,RECETA_EMITIDA,Receta,ID-01851,Operacion registrada automaticamente
2023-06-15 09:07:14,admin,Administrador,BUSQUEDA,Global,ID-01487,Operacion registrada automaticamente
2023-06-15 17:41:00,mchavez33,Paciente,LOGIN_OK,Usuario,ID-07191,Operacion registrada automaticamente
2023-06-16 14:54:56,admin,Administrador,BUSQUEDA,Global,ID-06264,Operacion registrada automaticamente
2023-06-16 15:14:06,dlopez75,Medico,HISTORIAL_ENTRADA,Historial,ID-04484,Operacion registrada automaticamente
2023-06-16 15:31:40,mespinoza51,Paciente,PAGO_REGISTRADO,Factura,ID-02332,Operacion registrada automaticamente
2023-06-16 17:02:01,etapuy11,Paciente,LOGIN_OK,Usuario,ID-07448,Operacion registrada automaticamente
2023-06-17 10:54:23,lgomez36,Paciente,CITA_COMPLETADA,Cita,ID-08687,Operacion registrada automaticamente
2023-06-17 11:47:33,ccastillo12,Paciente,CITA_CREADA,Cita,ID-07662,Operacion registrada automaticamente
2023-06-17 15:17:13,admin,Administrador,BUSQUEDA,Global,ID-07350,Operacion registrada automaticamente
2023-06-18 09:17:10,dromero76,Medico,HISTORIAL_ENTRADA,Historial,ID-02111,Operacion registrada automaticamente
2023-06-18 12:52:35,iperez7,Paciente,CITA_CREADA,Cita,ID-08238,Operacion registrada automaticamente
2023-06-18 13:30:55,dsanchez56,Medico,RECETA_EMITIDA,Receta,ID-00556,Operacion registrada automaticamente
2023-06-18 15:05:00,admin,Administrador,BUSQUEDA,Global,ID-02645,Operacion registrada automaticamente
2023-06-19 08:36:46,ogrefa8,Paciente,PAGO_REGISTRADO,Factura,ID-01083,Operacion registrada automaticamente
2023-06-19 09:08:38,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03026,Operacion registrada automaticamente
2023-06-19 11:09:10,dchavez62,Medico,HISTORIAL_ENTRADA,Historial,ID-02162,Operacion registrada automaticamente
2023-06-19 11:24:53,admin,Administrador,BUSQUEDA,Global,ID-05208,Operacion registrada automaticamente
2023-06-20 08:03:10,lromero40,Paciente,HISTORIAL_CONSULTA,Historial,ID-08551,Operacion registrada automaticamente
2023-06-20 16:16:42,admin,Administrador,BUSQUEDA,Global,ID-06991,Operacion registrada automaticamente
2023-06-21 08:19:04,dperez55,Paciente,CITA_CREADA,Cita,ID-05941,Operacion registrada automaticamente
2023-06-21 11:05:17,rchavez14,Paciente,CITA_CANCELADA,Cita,ID-03271,Operacion registrada automaticamente
2023-06-21 11:39:38,admin,Administrador,FACTURA_EMITIDA,Factura,ID-02436,Operacion registrada automaticamente
2023-06-21 15:06:05,hherrera16,Paciente,LOGIN_OK,Usuario,ID-08660,Operacion registrada automaticamente
2023-06-22 14:13:29,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07429,Operacion registrada automaticamente
2023-06-22 14:32:16,rcruz46,Paciente,CITA_CREADA,Cita,ID-09956,Operacion registrada automaticamente
2023-06-23 08:26:09,admin,Administrador,BUSQUEDA,Global,ID-08429,Operacion registrada automaticamente
2023-06-23 11:47:35,framirez27,Paciente,CITA_CANCELADA,Cita,ID-05431,Operacion registrada automaticamente
2023-06-24 12:21:18,fortega27,Paciente,LOGIN_OK,Usuario,ID-07286,Operacion registrada automaticamente
2023-06-24 13:58:28,admin,Administrador,FACTURA_EMITIDA,Factura,ID-04873,Operacion registrada automaticamente
2023-06-24 16:16:41,admin,Administrador,FACTURA_EMITIDA,Factura,ID-09402,Operacion registrada automaticamente
2023-06-25 14:30:06,admin,Administrador,BUSQUEDA,Global,ID-05254,Operacion registrada automaticamente
2023-06-25 17:34:27,admin,Administrador,FACTURA_EMITIDA,Factura,ID-01091,Operacion registrada automaticamente
2023-06-26 11:40:06,hcaceres2,Paciente,HISTORIAL_CONSULTA,Historial,ID-03673,Operacion registrada automaticamente
2023-06-26 13:02:11,ngrefa5,Paciente,CITA_COMPLETADA,Cita,ID-00611,Operacion registrada automaticamente
2023-06-26 13:50:48,stapuy18,Paciente,CITA_CREADA,Cita,ID-04850,Operacion registrada automaticamente
2023-06-27 12:22:41,dherrera66,Medico,HISTORIAL_ENTRADA,Historial,ID-01018,Operacion registrada automaticamente
2023-06-27 17:40:05,admin,Administrador,BUSQUEDA,Global,ID-01521,Operacion registrada automaticamente
2023-06-28 14:17:57,pjimenez11,Paciente,PAGO_REGISTRADO,Factura,ID-00142,Operacion registrada automaticamente
2023-06-28 14:32:37,oespinoza6,Paciente,CITA_CREADA,Cita,ID-01150,Operacion registrada automaticamente
2023-06-28 15:58:17,vrivera5,Paciente,PAGO_REGISTRADO,Factura,ID-03726,Operacion registrada automaticamente
2023-06-28 17:32:15,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07005,Operacion registrada automaticamente
2023-06-30 09:34:12,rherrera4,Paciente,LOGIN_OK,Usuario,ID-06750,Operacion registrada automaticamente
2023-06-30 13:13:40,cbenitez59,Paciente,LOGIN_OK,Usuario,ID-09846,Operacion registrada automaticamente
2023-06-30 15:29:55,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06085,Operacion registrada automaticamente
2023-06-30 17:26:02,mchavez33,Paciente,LOGIN_OK,Usuario,ID-04331,Operacion registrada automaticamente
2023-07-01 14:14:29,admin,Administrador,BUSQUEDA,Global,ID-05016,Operacion registrada automaticamente
2023-07-02 08:48:58,fflores28,Paciente,CITA_COMPLETADA,Cita,ID-06042,Operacion registrada automaticamente
2023-07-02 12:31:32,daguilar64,Medico,RECETA_EMITIDA,Receta,ID-01574,Operacion registrada automaticamente
2023-07-02 13:42:03,agarcia28,Paciente,HISTORIAL_CONSULTA,Historial,ID-04697,Operacion registrada automaticamente
2023-07-03 14:59:39,mtorres75,Paciente,HISTORIAL_CONSULTA,Historial,ID-06070,Operacion registrada automaticamente
2023-07-04 10:16:52,admin,Administrador,BUSQUEDA,Global,ID-05942,Operacion registrada automaticamente
2023-07-04 15:32:03,dvargas58,Medico,HISTORIAL_ENTRADA,Historial,ID-05262,Operacion registrada automaticamente
2023-07-05 09:46:32,fperez1,Paciente,PAGO_REGISTRADO,Factura,ID-03183,Operacion registrada automaticamente
2023-07-05 12:12:20,dreyes39,Paciente,CITA_CREADA,Cita,ID-02458,Operacion registrada automaticamente
2023-07-05 12:40:02,despinoza7,Paciente,HISTORIAL_CONSULTA,Historial,ID-07307,Operacion registrada automaticamente
2023-07-05 16:21:08,rperez32,Paciente,CITA_CANCELADA,Cita,ID-02468,Operacion registrada automaticamente
2023-07-06 09:08:29,sbenitez39,Paciente,CITA_CANCELADA,Cita,ID-05417,Operacion registrada automaticamente
2023-07-06 09:37:41,gperez16,Paciente,CITA_COMPLETADA,Cita,ID-02967,Operacion registrada automaticamente
2023-07-06 12:18:41,bcruz1,Paciente,LOGIN_OK,Usuario,ID-09314,Operacion registrada automaticamente
2023-07-07 08:44:31,vcaceres2,Paciente,CITA_COMPLETADA,Cita,ID-00992,Operacion registrada automaticamente
2023-07-07 11:01:46,iruiz14,Paciente,PAGO_REGISTRADO,Factura,ID-05592,Operacion registrada automaticamente
2023-07-07 14:09:33,fcaceres25,Paciente,PAGO_REGISTRADO,Factura,ID-06693,Operacion registrada automaticamente
2023-07-07 16:59:34,dfigueroa20,Paciente,LOGIN_OK,Usuario,ID-02764,Operacion registrada automaticamente
2023-07-08 08:26:42,sgarcia30,Paciente,CITA_COMPLETADA,Cita,ID-09470,Operacion registrada automaticamente
2023-07-08 16:10:27,iromero17,Paciente,CITA_CREADA,Cita,ID-05302,Operacion registrada automaticamente
2023-07-09 09:39:18,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03535,Operacion registrada automaticamente
2023-07-09 10:17:25,dfigueroa79,Medico,HISTORIAL_ENTRADA,Historial,ID-07607,Operacion registrada automaticamente
2023-07-09 10:57:12,bmendez4,Paciente,CITA_CANCELADA,Cita,ID-07620,Operacion registrada automaticamente
2023-07-09 11:48:51,ftapuy44,Paciente,CITA_CREADA,Cita,ID-07491,Operacion registrada automaticamente
2023-07-09 14:33:34,admin,Administrador,BUSQUEDA,Global,ID-06225,Operacion registrada automaticamente
2023-07-09 17:55:30,dherrera73,Medico,RECETA_EMITIDA,Receta,ID-07364,Operacion registrada automaticamente
2023-07-10 09:22:27,valvarado4,Paciente,CITA_COMPLETADA,Cita,ID-02460,Operacion registrada automaticamente
2023-07-10 10:11:06,hherrera16,Paciente,LOGIN_OK,Usuario,ID-03497,Operacion registrada automaticamente
2023-07-10 11:10:30,dromero75,Medico,HISTORIAL_ENTRADA,Historial,ID-07792,Operacion registrada automaticamente
2023-07-10 11:28:41,dherrera51,Paciente,HISTORIAL_CONSULTA,Historial,ID-08526,Operacion registrada automaticamente
2023-07-10 16:07:29,sjimenez2,Paciente,HISTORIAL_CONSULTA,Historial,ID-09368,Operacion registrada automaticamente
2023-07-11 15:39:27,dmartinez60,Medico,RECETA_EMITIDA,Receta,ID-03287,Operacion registrada automaticamente
2023-07-11 16:40:24,dgarcia71,Medico,HISTORIAL_ENTRADA,Historial,ID-06014,Operacion registrada automaticamente
2023-07-11 17:07:53,iperez7,Paciente,CITA_CANCELADA,Cita,ID-04587,Operacion registrada automaticamente
2023-07-12 08:56:58,nespinoza13,Paciente,HISTORIAL_CONSULTA,Historial,ID-01098,Operacion registrada automaticamente
2023-07-13 15:48:00,dgrefa64,Medico,RECETA_EMITIDA,Receta,ID-00264,Operacion registrada automaticamente
2023-07-13 17:56:46,lalvarado43,Paciente,CITA_COMPLETADA,Cita,ID-05935,Operacion registrada automaticamente
2023-07-14 08:34:11,ivargas7,Paciente,CITA_CREADA,Cita,ID-04813,Operacion registrada automaticamente
2023-07-14 08:49:58,mruiz18,Paciente,LOGIN_OK,Usuario,ID-09298,Operacion registrada automaticamente
2023-07-14 11:39:51,lfigueroa22,Paciente,PAGO_REGISTRADO,Factura,ID-08199,Operacion registrada automaticamente
2023-07-14 16:37:41,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07109,Operacion registrada automaticamente
2023-07-15 12:22:06,dherrera77,Medico,RECETA_EMITIDA,Receta,ID-09600,Operacion registrada automaticamente
2023-07-16 08:16:09,dflores55,Medico,HISTORIAL_ENTRADA,Historial,ID-02328,Operacion registrada automaticamente
2023-07-16 08:33:58,fperez1,Paciente,CITA_CANCELADA,Cita,ID-00379,Operacion registrada automaticamente
2023-07-16 12:17:08,dreyes79,Medico,RECETA_EMITIDA,Receta,ID-09611,Operacion registrada automaticamente
2023-07-16 17:41:00,admin,Administrador,FACTURA_EMITIDA,Factura,ID-00749,Operacion registrada automaticamente
2023-07-17 15:37:51,ddiaz64,Medico,HISTORIAL_ENTRADA,Historial,ID-01164,Operacion registrada automaticamente
2023-07-17 17:55:44,scastillo8,Paciente,CITA_CREADA,Cita,ID-01435,Operacion registrada automaticamente
2023-07-18 14:02:03,rjimenez63,Paciente,PAGO_REGISTRADO,Factura,ID-06998,Operacion registrada automaticamente
2023-07-18 15:25:49,hjimenez5,Paciente,LOGIN_OK,Usuario,ID-08076,Operacion registrada automaticamente
2023-07-19 08:59:02,vcastillo1,Paciente,CITA_COMPLETADA,Cita,ID-00025,Operacion registrada automaticamente
2023-07-19 10:22:28,rrodriguez50,Paciente,HISTORIAL_CONSULTA,Historial,ID-02739,Operacion registrada automaticamente
2023-07-19 15:15:58,icastillo3,Paciente,CITA_COMPLETADA,Cita,ID-07557,Operacion registrada automaticamente
2023-07-19 15:52:00,sjimenez2,Paciente,CITA_CANCELADA,Cita,ID-01511,Operacion registrada automaticamente
2023-07-20 10:27:46,fchavez22,Paciente,CITA_COMPLETADA,Cita,ID-05524,Operacion registrada automaticamente
2023-07-20 11:44:36,druiz67,Medico,RECETA_EMITIDA,Receta,ID-03876,Operacion registrada automaticamente
2023-07-20 13:07:26,dramirez79,Medico,RECETA_EMITIDA,Receta,ID-01908,Operacion registrada automaticamente
2023-07-20 15:56:41,dherrera51,Paciente,CITA_CANCELADA,Cita,ID-02430,Operacion registrada automaticamente
2023-07-21 16:18:28,cespinoza44,Paciente,CITA_CREADA,Cita,ID-00667,Operacion registrada automaticamente
2023-07-22 10:55:15,bmendez4,Paciente,PAGO_REGISTRADO,Factura,ID-00784,Operacion registrada automaticamente
2023-07-22 15:14:35,daguilar10,Paciente,CITA_CANCELADA,Cita,ID-05294,Operacion registrada automaticamente
2023-07-22 15:14:42,fcruz20,Paciente,PAGO_REGISTRADO,Factura,ID-09520,Operacion registrada automaticamente
2023-07-23 12:04:33,admin,Administrador,FACTURA_EMITIDA,Factura,ID-00148,Operacion registrada automaticamente
2023-07-23 13:17:25,admin,Administrador,FACTURA_EMITIDA,Factura,ID-08569,Operacion registrada automaticamente
2023-07-23 15:25:31,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03358,Operacion registrada automaticamente
2023-07-24 08:28:32,vcaceres2,Paciente,PAGO_REGISTRADO,Factura,ID-03367,Operacion registrada automaticamente
2023-07-24 15:36:07,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06143,Operacion registrada automaticamente
2023-07-24 16:12:29,vguzman15,Paciente,CITA_COMPLETADA,Cita,ID-07503,Operacion registrada automaticamente
2023-07-25 11:11:47,dperez38,Paciente,CITA_CREADA,Cita,ID-05647,Operacion registrada automaticamente
2023-07-25 13:18:56,mespinoza67,Paciente,CITA_COMPLETADA,Cita,ID-01658,Operacion registrada automaticamente
2023-07-26 11:58:42,saguilar42,Paciente,CITA_CANCELADA,Cita,ID-07564,Operacion registrada automaticamente
2023-07-26 12:16:24,dperez69,Medico,HISTORIAL_ENTRADA,Historial,ID-09462,Operacion registrada automaticamente
2023-07-26 17:08:41,dmartinez60,Medico,RECETA_EMITIDA,Receta,ID-09584,Operacion registrada automaticamente
2023-07-26 17:29:23,vcaceres2,Paciente,CITA_CREADA,Cita,ID-09791,Operacion registrada automaticamente
2023-07-27 09:50:26,eguzman16,Paciente,CITA_CANCELADA,Cita,ID-08087,Operacion registrada automaticamente
2023-07-28 08:35:25,efigueroa5,Paciente,HISTORIAL_CONSULTA,Historial,ID-01063,Operacion registrada automaticamente
2023-07-28 17:19:04,ftapuy44,Paciente,HISTORIAL_CONSULTA,Historial,ID-01994,Operacion registrada automaticamente
2023-07-29 08:31:41,fchavez22,Paciente,CITA_COMPLETADA,Cita,ID-00336,Operacion registrada automaticamente
2023-07-29 12:32:32,mmendez,Paciente,LOGIN_OK,Usuario,ID-02812,Operacion registrada automaticamente
2023-07-29 15:29:01,dlopez50,Paciente,CITA_CANCELADA,Cita,ID-03910,Operacion registrada automaticamente
2023-07-29 17:15:19,dvega73,Medico,RECETA_EMITIDA,Receta,ID-05519,Operacion registrada automaticamente
2023-07-30 08:24:00,rperez32,Paciente,CITA_CANCELADA,Cita,ID-08551,Operacion registrada automaticamente
2023-07-30 12:53:56,dmartinez53,Paciente,CITA_COMPLETADA,Cita,ID-09110,Operacion registrada automaticamente
2023-07-30 14:41:16,nfigueroa1,Paciente,CITA_COMPLETADA,Cita,ID-09859,Operacion registrada automaticamente
2023-07-30 15:01:44,dflores57,Medico,HISTORIAL_ENTRADA,Historial,ID-06883,Operacion registrada automaticamente
2023-07-30 15:36:50,lgonzalez33,Paciente,CITA_CREADA,Cita,ID-02181,Operacion registrada automaticamente
2023-07-30 17:36:50,vcastillo1,Paciente,HISTORIAL_CONSULTA,Historial,ID-09949,Operacion registrada automaticamente
2023-07-31 12:17:11,rguzman42,Paciente,PAGO_REGISTRADO,Factura,ID-03606,Operacion registrada automaticamente
2023-07-31 15:45:20,dchavez62,Medico,RECETA_EMITIDA,Receta,ID-06112,Operacion registrada automaticamente
2023-08-01 10:26:11,dguzman71,Medico,RECETA_EMITIDA,Receta,ID-05003,Operacion registrada automaticamente
2023-08-01 15:16:22,dsanchez37,Paciente,CITA_CANCELADA,Cita,ID-00920,Operacion registrada automaticamente
2023-08-01 16:00:36,admin,Administrador,BUSQUEDA,Global,ID-02494,Operacion registrada automaticamente
2023-08-01 16:52:52,pflores33,Paciente,CITA_CREADA,Cita,ID-09128,Operacion registrada automaticamente
2023-08-02 08:00:24,lcruz38,Paciente,PAGO_REGISTRADO,Factura,ID-08356,Operacion registrada automaticamente
2023-08-02 09:11:33,rrodriguez50,Paciente,HISTORIAL_CONSULTA,Historial,ID-03332,Operacion registrada automaticamente
2023-08-02 10:11:34,pperez45,Paciente,CITA_CANCELADA,Cita,ID-07524,Operacion registrada automaticamente
2023-08-02 11:44:21,mgomez29,Paciente,CITA_COMPLETADA,Cita,ID-05072,Operacion registrada automaticamente
2023-08-02 14:12:48,admin,Administrador,FACTURA_EMITIDA,Factura,ID-02687,Operacion registrada automaticamente
2023-08-02 17:03:27,daguilar64,Medico,RECETA_EMITIDA,Receta,ID-05743,Operacion registrada automaticamente
2023-08-03 10:38:45,amendez4,Paciente,CITA_CANCELADA,Cita,ID-01103,Operacion registrada automaticamente
2023-08-03 11:13:35,admin,Administrador,BUSQUEDA,Global,ID-05815,Operacion registrada automaticamente
2023-08-03 14:58:59,lgomez36,Paciente,CITA_CANCELADA,Cita,ID-09242,Operacion registrada automaticamente
2023-08-03 15:06:09,vsanchez3,Paciente,PAGO_REGISTRADO,Factura,ID-05317,Operacion registrada automaticamente
2023-08-03 16:00:20,mreyes47,Paciente,CITA_COMPLETADA,Cita,ID-05162,Operacion registrada automaticamente
2023-08-04 08:29:56,admin,Administrador,BUSQUEDA,Global,ID-06234,Operacion registrada automaticamente
2023-08-04 14:38:44,mgarcia63,Paciente,LOGIN_OK,Usuario,ID-03542,Operacion registrada automaticamente
2023-08-04 15:42:23,nfigueroa1,Paciente,CITA_CANCELADA,Cita,ID-04729,Operacion registrada automaticamente
2023-08-05 10:54:18,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03140,Operacion registrada automaticamente
2023-08-05 11:01:23,dramirez77,Medico,HISTORIAL_ENTRADA,Historial,ID-04862,Operacion registrada automaticamente
2023-08-05 11:45:27,mgonzalez53,Paciente,CITA_CREADA,Cita,ID-00679,Operacion registrada automaticamente
2023-08-05 17:51:54,dmartinez53,Paciente,PAGO_REGISTRADO,Factura,ID-09920,Operacion registrada automaticamente
2023-08-06 10:20:30,nespinoza13,Paciente,CITA_COMPLETADA,Cita,ID-06841,Operacion registrada automaticamente
2023-08-06 11:22:35,admin,Administrador,BUSQUEDA,Global,ID-06561,Operacion registrada automaticamente
2023-08-06 13:52:29,mmendez,Paciente,PAGO_REGISTRADO,Factura,ID-04027,Operacion registrada automaticamente
2023-08-07 09:41:25,mgonzalez53,Paciente,LOGIN_OK,Usuario,ID-09329,Operacion registrada automaticamente
2023-08-07 12:05:16,promero13,Paciente,HISTORIAL_CONSULTA,Historial,ID-09939,Operacion registrada automaticamente
2023-08-08 11:04:14,ctorres71,Paciente,PAGO_REGISTRADO,Factura,ID-08124,Operacion registrada automaticamente
2023-08-08 15:46:33,vespinoza8,Paciente,LOGIN_OK,Usuario,ID-00151,Operacion registrada automaticamente
2023-08-09 12:02:22,saguilar42,Paciente,LOGIN_OK,Usuario,ID-03968,Operacion registrada automaticamente
2023-08-10 12:13:25,bcruz1,Paciente,LOGIN_OK,Usuario,ID-08521,Operacion registrada automaticamente
2023-08-10 12:23:22,admin,Administrador,FACTURA_EMITIDA,Factura,ID-01760,Operacion registrada automaticamente
2023-08-10 17:50:15,vfigueroa39,Paciente,CITA_CREADA,Cita,ID-01304,Operacion registrada automaticamente
2023-08-11 08:10:12,dramirez76,Medico,HISTORIAL_ENTRADA,Historial,ID-05708,Operacion registrada automaticamente
2023-08-11 08:27:10,lgonzalez33,Paciente,HISTORIAL_CONSULTA,Historial,ID-01201,Operacion registrada automaticamente
2023-08-11 15:01:35,dflores55,Medico,RECETA_EMITIDA,Receta,ID-02192,Operacion registrada automaticamente
2023-08-12 11:25:53,lgonzalez33,Paciente,CITA_COMPLETADA,Cita,ID-04951,Operacion registrada automaticamente
2023-08-12 11:59:56,dcaceres67,Medico,HISTORIAL_ENTRADA,Historial,ID-05638,Operacion registrada automaticamente
2023-08-12 13:47:47,dsanchez62,Medico,HISTORIAL_ENTRADA,Historial,ID-02835,Operacion registrada automaticamente
2023-08-14 08:59:24,dtapuy27,Paciente,PAGO_REGISTRADO,Factura,ID-05270,Operacion registrada automaticamente
2023-08-14 10:21:39,dguzman71,Medico,HISTORIAL_ENTRADA,Historial,ID-06719,Operacion registrada automaticamente
2023-08-14 13:49:59,admin,Administrador,BUSQUEDA,Global,ID-08907,Operacion registrada automaticamente
2023-08-15 09:52:59,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07513,Operacion registrada automaticamente
2023-08-15 16:49:05,mtorres75,Paciente,HISTORIAL_CONSULTA,Historial,ID-04505,Operacion registrada automaticamente
2023-08-18 10:28:28,sespinoza15,Paciente,CITA_COMPLETADA,Cita,ID-00383,Operacion registrada automaticamente
2023-08-18 11:13:45,abenitez35,Paciente,CITA_COMPLETADA,Cita,ID-05850,Operacion registrada automaticamente
2023-08-18 12:56:56,mchavez33,Paciente,CITA_CREADA,Cita,ID-05436,Operacion registrada automaticamente
2023-08-18 16:52:51,vespinoza8,Paciente,CITA_CANCELADA,Cita,ID-01045,Operacion registrada automaticamente
2023-08-18 17:21:08,dcerda73,Medico,HISTORIAL_ENTRADA,Historial,ID-04585,Operacion registrada automaticamente
2023-08-19 10:51:33,druiz67,Medico,HISTORIAL_ENTRADA,Historial,ID-03945,Operacion registrada automaticamente
2023-08-19 13:02:50,ogrefa8,Paciente,CITA_CANCELADA,Cita,ID-00036,Operacion registrada automaticamente
2023-08-19 14:10:39,admin,Administrador,BUSQUEDA,Global,ID-04135,Operacion registrada automaticamente
2023-08-19 14:17:27,tespinoza2,Paciente,HISTORIAL_CONSULTA,Historial,ID-04998,Operacion registrada automaticamente
2023-08-19 17:53:37,sgarcia52,Paciente,PAGO_REGISTRADO,Factura,ID-00851,Operacion registrada automaticamente
2023-08-19 17:54:38,dlopez75,Medico,RECETA_EMITIDA,Receta,ID-04595,Operacion registrada automaticamente
2023-08-20 09:22:28,admin,Administrador,BUSQUEDA,Global,ID-00808,Operacion registrada automaticamente
2023-08-20 11:44:00,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06336,Operacion registrada automaticamente
2023-08-20 12:21:43,dfigueroa76,Medico,HISTORIAL_ENTRADA,Historial,ID-05583,Operacion registrada automaticamente
2023-08-20 16:21:08,daguilar10,Paciente,HISTORIAL_CONSULTA,Historial,ID-05929,Operacion registrada automaticamente
2023-08-20 17:55:45,dflores57,Medico,HISTORIAL_ENTRADA,Historial,ID-02197,Operacion registrada automaticamente
2023-08-21 12:26:23,sgarcia52,Paciente,CITA_CANCELADA,Cita,ID-05637,Operacion registrada automaticamente
2023-08-21 16:52:57,druiz71,Medico,HISTORIAL_ENTRADA,Historial,ID-05729,Operacion registrada automaticamente
2023-08-21 17:12:11,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03883,Operacion registrada automaticamente
2023-08-22 09:22:22,jramos10,Paciente,HISTORIAL_CONSULTA,Historial,ID-00832,Operacion registrada automaticamente
2023-08-22 11:48:25,admin,Administrador,BUSQUEDA,Global,ID-01699,Operacion registrada automaticamente
2023-08-22 17:25:02,admin,Administrador,BUSQUEDA,Global,ID-06851,Operacion registrada automaticamente
2023-08-23 14:48:02,cflores49,Paciente,CITA_COMPLETADA,Cita,ID-00478,Operacion registrada automaticamente
2023-08-24 11:11:10,dramirez76,Medico,HISTORIAL_ENTRADA,Historial,ID-02869,Operacion registrada automaticamente
2023-08-24 15:16:21,ivargas7,Paciente,CITA_CREADA,Cita,ID-09889,Operacion registrada automaticamente
2023-08-25 08:19:19,etapuy11,Paciente,CITA_CANCELADA,Cita,ID-04562,Operacion registrada automaticamente
2023-08-25 11:06:58,mgomez29,Paciente,HISTORIAL_CONSULTA,Historial,ID-04387,Operacion registrada automaticamente
2023-08-25 11:46:47,dromero75,Medico,RECETA_EMITIDA,Receta,ID-07821,Operacion registrada automaticamente
2023-08-25 12:06:26,dmendez66,Medico,HISTORIAL_ENTRADA,Historial,ID-09764,Operacion registrada automaticamente
2023-08-25 15:43:13,acaceres12,Paciente,CITA_CANCELADA,Cita,ID-02542,Operacion registrada automaticamente
2023-08-25 17:55:35,pgomez54,Paciente,LOGIN_OK,Usuario,ID-02903,Operacion registrada automaticamente
2023-08-26 15:08:06,admin,Administrador,FACTURA_EMITIDA,Factura,ID-07761,Operacion registrada automaticamente
2023-08-27 11:31:25,admin,Administrador,FACTURA_EMITIDA,Factura,ID-00838,Operacion registrada automaticamente
2023-08-27 14:45:36,druiz63,Medico,HISTORIAL_ENTRADA,Historial,ID-03480,Operacion registrada automaticamente
2023-08-28 15:12:06,rchavez14,Paciente,LOGIN_OK,Usuario,ID-01692,Operacion registrada automaticamente
2023-08-29 08:46:04,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06145,Operacion registrada automaticamente
2023-08-29 15:23:49,pgomez54,Paciente,CITA_CANCELADA,Cita,ID-00705,Operacion registrada automaticamente
2023-08-29 16:55:15,ccerda3,Paciente,HISTORIAL_CONSULTA,Historial,ID-07678,Operacion registrada automaticamente
2023-08-30 13:06:59,aperez3,Paciente,HISTORIAL_CONSULTA,Historial,ID-06372,Operacion registrada automaticamente
2023-08-30 15:34:45,maguilar12,Paciente,CITA_CANCELADA,Cita,ID-01310,Operacion registrada automaticamente
2023-08-30 17:49:26,agrefa27,Paciente,HISTORIAL_CONSULTA,Historial,ID-09540,Operacion registrada automaticamente
2023-08-31 09:52:03,admin,Administrador,FACTURA_EMITIDA,Factura,ID-03836,Operacion registrada automaticamente
2023-08-31 10:40:14,lcerda41,Paciente,CITA_CANCELADA,Cita,ID-08412,Operacion registrada automaticamente
2023-08-31 11:18:22,ogrefa8,Paciente,HISTORIAL_CONSULTA,Historial,ID-04977,Operacion registrada automaticamente
2023-09-01 13:50:11,pbenitez40,Paciente,PAGO_REGISTRADO,Factura,ID-09053,Operacion registrada automaticamente
2023-09-03 15:23:59,mespinoza67,Paciente,PAGO_REGISTRADO,Factura,ID-02344,Operacion registrada automaticamente
2023-09-04 11:46:21,ccastillo12,Paciente,PAGO_REGISTRADO,Factura,ID-00211,Operacion registrada automaticamente
2023-09-04 12:32:47,saguilar42,Paciente,CITA_COMPLETADA,Cita,ID-08616,Operacion registrada automaticamente
2023-09-04 12:39:19,admin,Administrador,FACTURA_EMITIDA,Factura,ID-06774,Operacion registrada automaticamente
2023-09-05 11:29:12,gperez16,Paciente,CITA_CANCELADA,Cita,ID-01923,Operacion registrada automaticamente
2023-09-05 15:27:40,sgarcia52,Paciente,PAGO_REGISTRADO,Factura,ID-07853,Operacion registrada automaticamente
2023-09-06 11:28:56,agrefa27,Paciente,CITA_CREADA,Cita,ID-04877,Operacion registrada automaticamente
2023-09-06 16:05:57,ochavez12,Paciente,HISTORIAL_CONSULTA,Historial,ID-01291,Operacion registrada automaticamente
2023-09-06 17:01:31,nespinoza13,Paciente,CITA_CREADA,Cita,ID-00062,Operacion registrada automaticamente
2023-09-06 17:37:06,storres26,Paciente,CITA_CANCELADA,Cita,ID-05465,Operacion registrada automaticamente
2023-09-07 08:58:53,admin,Administrador,FACTURA_EMITIDA,Factura,ID-08826,Operacion registrada automaticamente
